DesignName,ParticipantID,TrialID,Block1,c,m,s
RegressionByEye,16,1445,5,line,p_0_1,b_0_1
RegressionByEye,16,1446,6,scatter,p_0_2,b_0_15
RegressionByEye,16,1447,7,area,n_0_1,b_0_2
RegressionByEye,16,1448,8,scatter,p_0_2,b_0_2
RegressionByEye,16,1449,9,scatter,p_0_1,b_0_05
RegressionByEye,16,1450,10,line,n_0_1,b_0_05
RegressionByEye,16,1451,11,line,p_0_1,b_0_05
RegressionByEye,16,1452,12,scatter,p_0_4,b_0_15
RegressionByEye,16,1453,13,line,n_0_1,b_0_2
RegressionByEye,16,1454,14,area,p_0_1,b_0_1
RegressionByEye,16,1455,15,area,n_0_2,b_0_1
RegressionByEye,16,1456,16,line,n_0_4,b_0_2
RegressionByEye,16,1457,17,line,n_0_2,b_0_2
RegressionByEye,16,1458,18,scatter,p_0_2,b_0_05
RegressionByEye,16,1459,19,line,n_0_1,b_0_1
RegressionByEye,16,1460,20,scatter,p_0_2,b_0_1
RegressionByEye,16,1461,21,scatter,n_0_8,b_0_2
RegressionByEye,16,1462,22,line,n_0_8,b_0_15
RegressionByEye,16,1463,23,scatter,p_0_8,b_0_05
RegressionByEye,16,1464,24,area,n_0_8,b_0_05
RegressionByEye,16,1465,25,area,n_0_8,b_0_15
RegressionByEye,16,1466,26,scatter,p_0_8,b_0_1
RegressionByEye,16,1467,27,line,p_0_8,b_0_05
RegressionByEye,16,1468,28,area,p_0_2,b_0_1
RegressionByEye,16,1469,29,area,n_0_8,b_0_2
RegressionByEye,16,1470,30,area,p_0_8,b_0_1
RegressionByEye,16,1471,31,line,n_0_2,b_0_1
RegressionByEye,16,1472,32,area,n_0_1,b_0_15
RegressionByEye,16,1473,33,scatter,p_0_4,b_0_2
RegressionByEye,16,1474,34,line,p_0_2,b_0_05
RegressionByEye,16,1475,35,area,n_0_4,b_0_15
RegressionByEye,16,1476,36,area,p_0_4,b_0_1
RegressionByEye,16,1477,37,line,p_0_4,b_0_1
RegressionByEye,16,1478,38,scatter,n_0_8,b_0_15
RegressionByEye,16,1479,39,scatter,n_0_4,b_0_05
RegressionByEye,16,1480,40,area,n_0_2,b_0_2
RegressionByEye,16,1481,41,scatter,p_0_8,b_0_2
RegressionByEye,16,1482,42,area,p_0_2,b_0_15
RegressionByEye,16,1483,43,line,p_0_4,b_0_2
RegressionByEye,16,1484,44,line,p_0_1,b_0_15
RegressionByEye,16,1485,45,line,p_0_8,b_0_2
RegressionByEye,16,1486,46,line,p_0_4,b_0_15
RegressionByEye,16,1487,47,scatter,n_0_8,b_0_05
RegressionByEye,16,1488,48,area,n_0_4,b_0_05
RegressionByEye,16,1489,49,scatter,n_0_2,b_0_1
RegressionByEye,16,1490,50,area,p_0_8,b_0_15
RegressionByEye,16,1491,51,line,p_0_1,b_0_2
RegressionByEye,16,1492,52,scatter,n_0_8,b_0_1
RegressionByEye,16,1493,53,line,n_0_8,b_0_2
RegressionByEye,16,1494,54,area,p_0_1,b_0_2
RegressionByEye,16,1495,55,area,n_0_2,b_0_05
RegressionByEye,16,1496,56,scatter,n_0_2,b_0_2
RegressionByEye,16,1497,57,scatter,n_0_4,b_0_1
RegressionByEye,16,1498,58,area,p_0_8,b_0_2
RegressionByEye,16,1499,59,scatter,n_0_2,b_0_15
RegressionByEye,16,1500,60,line,n_0_8,b_0_1
RegressionByEye,16,1501,61,line,p_0_2,b_0_1
RegressionByEye,16,1502,62,area,n_0_8,b_0_1
RegressionByEye,16,1503,63,line,n_0_4,b_0_05
RegressionByEye,16,1504,64,scatter,n_0_1,b_0_05
RegressionByEye,16,1505,65,scatter,n_0_1,b_0_1
RegressionByEye,16,1506,66,line,p_0_2,b_0_15
RegressionByEye,16,1507,67,area,p_0_4,b_0_05
RegressionByEye,16,1508,68,scatter,p_0_8,b_0_15
RegressionByEye,16,1509,69,line,n_0_4,b_0_1
RegressionByEye,16,1510,70,line,n_0_4,b_0_15
RegressionByEye,16,1511,71,area,n_0_4,b_0_1
RegressionByEye,16,1512,72,area,p_0_2,b_0_2
RegressionByEye,16,1513,73,area,p_0_1,b_0_15
RegressionByEye,16,1514,74,area,n_0_4,b_0_2
RegressionByEye,16,1515,75,line,p_0_8,b_0_1
RegressionByEye,16,1516,76,scatter,p_0_1,b_0_15
RegressionByEye,16,1517,77,scatter,p_0_1,b_0_2
RegressionByEye,16,1518,78,scatter,n_0_1,b_0_2
RegressionByEye,16,1519,79,scatter,n_0_2,b_0_05
RegressionByEye,16,1520,80,line,n_0_1,b_0_15
RegressionByEye,16,1521,81,line,p_0_4,b_0_05
RegressionByEye,16,1522,82,area,n_0_2,b_0_15
RegressionByEye,16,1523,83,line,n_0_2,b_0_05
RegressionByEye,16,1524,84,scatter,p_0_4,b_0_05
RegressionByEye,16,1525,85,scatter,n_0_1,b_0_15
RegressionByEye,16,1526,86,line,p_0_8,b_0_15
RegressionByEye,16,1527,87,scatter,p_0_4,b_0_1
RegressionByEye,16,1528,88,area,p_0_4,b_0_15
RegressionByEye,16,1529,89,area,p_0_8,b_0_05
RegressionByEye,16,1530,90,scatter,n_0_4,b_0_15
RegressionByEye,16,1531,91,area,p_0_4,b_0_2
RegressionByEye,16,1532,92,scatter,p_0_1,b_0_1
RegressionByEye,16,1533,93,area,p_0_1,b_0_05
RegressionByEye,16,1534,94,line,n_0_2,b_0_15
RegressionByEye,16,1535,95,line,p_0_2,b_0_2
RegressionByEye,16,1536,96,scatter,n_0_4,b_0_2
RegressionByEye,17,1537,1,line,n_0_8,b_0_05
RegressionByEye,17,1538,2,area,p_0_2,b_0_05
RegressionByEye,17,1539,3,area,n_0_1,b_0_1
RegressionByEye,17,1540,4,area,n_0_1,b_0_05
RegressionByEye,17,1541,5,line,p_0_1,b_0_1
RegressionByEye,17,1542,6,scatter,p_0_2,b_0_15
RegressionByEye,17,1543,7,area,n_0_1,b_0_2
RegressionByEye,17,1544,8,scatter,p_0_2,b_0_2
RegressionByEye,17,1545,9,scatter,p_0_1,b_0_05
RegressionByEye,17,1546,10,line,n_0_1,b_0_05
RegressionByEye,17,1547,11,line,p_0_1,b_0_05
RegressionByEye,17,1548,12,scatter,p_0_4,b_0_15
RegressionByEye,17,1549,13,line,n_0_1,b_0_2
RegressionByEye,17,1550,14,area,p_0_1,b_0_1
RegressionByEye,17,1551,15,area,n_0_2,b_0_1
RegressionByEye,17,1552,16,line,n_0_4,b_0_2
RegressionByEye,17,1553,17,line,n_0_2,b_0_2
RegressionByEye,17,1554,18,scatter,p_0_2,b_0_05
RegressionByEye,17,1555,19,line,n_0_1,b_0_1
RegressionByEye,17,1556,20,scatter,p_0_2,b_0_1
RegressionByEye,17,1557,21,scatter,n_0_8,b_0_2
RegressionByEye,17,1558,22,line,n_0_8,b_0_15
RegressionByEye,17,1559,23,scatter,p_0_8,b_0_05
RegressionByEye,17,1560,24,area,n_0_8,b_0_05
RegressionByEye,17,1561,25,area,n_0_8,b_0_15
RegressionByEye,17,1562,26,scatter,p_0_8,b_0_1
RegressionByEye,17,1563,27,line,p_0_8,b_0_05
RegressionByEye,17,1564,28,area,p_0_2,b_0_1
RegressionByEye,17,1565,29,area,n_0_8,b_0_2
RegressionByEye,17,1566,30,area,p_0_8,b_0_1
RegressionByEye,17,1567,31,line,n_0_2,b_0_1
RegressionByEye,17,1568,32,area,n_0_1,b_0_15
RegressionByEye,17,1569,33,scatter,p_0_4,b_0_2
RegressionByEye,17,1570,34,line,p_0_2,b_0_05
RegressionByEye,17,1571,35,area,n_0_4,b_0_15
RegressionByEye,17,1572,36,area,p_0_4,b_0_1
RegressionByEye,17,1573,37,line,p_0_4,b_0_1
RegressionByEye,17,1574,38,scatter,n_0_8,b_0_15
RegressionByEye,17,1575,39,scatter,n_0_4,b_0_05
RegressionByEye,17,1576,40,area,n_0_2,b_0_2
RegressionByEye,17,1577,41,scatter,p_0_8,b_0_2
RegressionByEye,17,1578,42,area,p_0_2,b_0_15
RegressionByEye,17,1579,43,line,p_0_4,b_0_2
RegressionByEye,17,1580,44,line,p_0_1,b_0_15
RegressionByEye,17,1581,45,line,p_0_8,b_0_2
RegressionByEye,17,1582,46,line,p_0_4,b_0_15
RegressionByEye,17,1583,47,scatter,n_0_8,b_0_05
RegressionByEye,17,1584,48,area,n_0_4,b_0_05
RegressionByEye,17,1585,49,scatter,n_0_2,b_0_1
RegressionByEye,17,1586,50,area,p_0_8,b_0_15
RegressionByEye,17,1587,51,line,p_0_1,b_0_2
RegressionByEye,17,1588,52,scatter,n_0_8,b_0_1
RegressionByEye,17,1589,53,line,n_0_8,b_0_2
RegressionByEye,17,1590,54,area,p_0_1,b_0_2
RegressionByEye,17,1591,55,area,n_0_2,b_0_05
RegressionByEye,17,1592,56,scatter,n_0_2,b_0_2
RegressionByEye,17,1593,57,scatter,n_0_4,b_0_1
RegressionByEye,17,1594,58,area,p_0_8,b_0_2
RegressionByEye,17,1595,59,scatter,n_0_2,b_0_15
RegressionByEye,17,1596,60,line,n_0_8,b_0_1
RegressionByEye,17,1597,61,line,p_0_2,b_0_1
RegressionByEye,17,1598,62,area,n_0_8,b_0_1
RegressionByEye,17,1599,63,line,n_0_4,b_0_05
RegressionByEye,17,1600,64,scatter,n_0_1,b_0_05
RegressionByEye,17,1601,65,scatter,n_0_1,b_0_1
RegressionByEye,17,1602,66,line,p_0_2,b_0_15
RegressionByEye,17,1603,67,area,p_0_4,b_0_05
RegressionByEye,17,1604,68,scatter,p_0_8,b_0_15
RegressionByEye,17,1605,69,line,n_0_4,b_0_1
RegressionByEye,17,1606,70,line,n_0_4,b_0_15
RegressionByEye,17,1607,71,area,n_0_4,b_0_1
RegressionByEye,17,1608,72,area,p_0_2,b_0_2
RegressionByEye,17,1609,73,area,p_0_1,b_0_15
RegressionByEye,17,1610,74,area,n_0_4,b_0_2
RegressionByEye,17,1611,75,line,p_0_8,b_0_1
RegressionByEye,17,1612,76,scatter,p_0_1,b_0_15
RegressionByEye,17,1613,77,scatter,p_0_1,b_0_2
RegressionByEye,17,1614,78,scatter,n_0_1,b_0_2
RegressionByEye,17,1615,79,scatter,n_0_2,b_0_05
RegressionByEye,17,1616,80,line,n_0_1,b_0_15
RegressionByEye,17,1617,81,line,p_0_4,b_0_05
RegressionByEye,17,1618,82,area,n_0_2,b_0_15
RegressionByEye,17,1619,83,line,n_0_2,b_0_05
RegressionByEye,17,1620,84,scatter,p_0_4,b_0_05
RegressionByEye,17,1621,85,scatter,n_0_1,b_0_15
RegressionByEye,17,1622,86,line,p_0_8,b_0_15
RegressionByEye,17,1623,87,scatter,p_0_4,b_0_1
RegressionByEye,17,1624,88,area,p_0_4,b_0_15
RegressionByEye,17,1625,89,area,p_0_8,b_0_05
RegressionByEye,17,1626,90,scatter,n_0_4,b_0_15
RegressionByEye,17,1627,91,area,p_0_4,b_0_2
RegressionByEye,17,1628,92,scatter,p_0_1,b_0_1
RegressionByEye,17,1629,93,area,p_0_1,b_0_05
RegressionByEye,17,1630,94,line,n_0_2,b_0_15
RegressionByEye,17,1631,95,line,p_0_2,b_0_2
RegressionByEye,17,1632,96,scatter,n_0_4,b_0_2
RegressionByEye,18,1633,1,line,n_0_8,b_0_05
RegressionByEye,18,1634,2,area,p_0_2,b_0_05
RegressionByEye,18,1635,3,area,n_0_1,b_0_1
RegressionByEye,18,1636,4,area,n_0_1,b_0_05
RegressionByEye,18,1637,5,line,p_0_1,b_0_1
RegressionByEye,18,1638,6,scatter,p_0_2,b_0_15
RegressionByEye,18,1639,7,area,n_0_1,b_0_2
RegressionByEye,18,1640,8,scatter,p_0_2,b_0_2
RegressionByEye,18,1641,9,scatter,p_0_1,b_0_05
RegressionByEye,18,1642,10,line,n_0_1,b_0_05
RegressionByEye,18,1643,11,line,p_0_1,b_0_05
RegressionByEye,18,1644,12,scatter,p_0_4,b_0_15
RegressionByEye,18,1645,13,line,n_0_1,b_0_2
RegressionByEye,18,1646,14,area,p_0_1,b_0_1
RegressionByEye,18,1647,15,area,n_0_2,b_0_1
RegressionByEye,18,1648,16,line,n_0_4,b_0_2
RegressionByEye,18,1649,17,line,n_0_2,b_0_2
RegressionByEye,18,1650,18,scatter,p_0_2,b_0_05
RegressionByEye,18,1651,19,line,n_0_1,b_0_1
RegressionByEye,18,1652,20,scatter,p_0_2,b_0_1
RegressionByEye,18,1653,21,scatter,n_0_8,b_0_2
RegressionByEye,18,1654,22,line,n_0_8,b_0_15
RegressionByEye,18,1655,23,scatter,p_0_8,b_0_05
RegressionByEye,18,1656,24,area,n_0_8,b_0_05
RegressionByEye,18,1657,25,area,n_0_8,b_0_15
RegressionByEye,18,1658,26,scatter,p_0_8,b_0_1
RegressionByEye,18,1659,27,line,p_0_8,b_0_05
RegressionByEye,18,1660,28,area,p_0_2,b_0_1
RegressionByEye,18,1661,29,area,n_0_8,b_0_2
RegressionByEye,18,1662,30,area,p_0_8,b_0_1
RegressionByEye,18,1663,31,line,n_0_2,b_0_1
RegressionByEye,18,1664,32,area,n_0_1,b_0_15
RegressionByEye,18,1665,33,scatter,p_0_4,b_0_2
RegressionByEye,18,1666,34,line,p_0_2,b_0_05
RegressionByEye,18,1667,35,area,n_0_4,b_0_15
RegressionByEye,18,1668,36,area,p_0_4,b_0_1
RegressionByEye,18,1669,37,line,p_0_4,b_0_1
RegressionByEye,18,1670,38,scatter,n_0_8,b_0_15
RegressionByEye,18,1671,39,scatter,n_0_4,b_0_05
RegressionByEye,18,1672,40,area,n_0_2,b_0_2
RegressionByEye,18,1673,41,scatter,p_0_8,b_0_2
RegressionByEye,18,1674,42,area,p_0_2,b_0_15
RegressionByEye,18,1675,43,line,p_0_4,b_0_2
RegressionByEye,18,1676,44,line,p_0_1,b_0_15
RegressionByEye,18,1677,45,line,p_0_8,b_0_2
RegressionByEye,18,1678,46,line,p_0_4,b_0_15
RegressionByEye,18,1679,47,scatter,n_0_8,b_0_05
RegressionByEye,18,1680,48,area,n_0_4,b_0_05
RegressionByEye,18,1681,49,scatter,n_0_2,b_0_1
RegressionByEye,18,1682,50,area,p_0_8,b_0_15
RegressionByEye,18,1683,51,line,p_0_1,b_0_2
RegressionByEye,18,1684,52,scatter,n_0_8,b_0_1
RegressionByEye,18,1685,53,line,n_0_8,b_0_2
RegressionByEye,18,1686,54,area,p_0_1,b_0_2
RegressionByEye,18,1687,55,area,n_0_2,b_0_05
RegressionByEye,18,1688,56,scatter,n_0_2,b_0_2
RegressionByEye,18,1689,57,scatter,n_0_4,b_0_1
RegressionByEye,18,1690,58,area,p_0_8,b_0_2
RegressionByEye,18,1691,59,scatter,n_0_2,b_0_15
RegressionByEye,18,1692,60,line,n_0_8,b_0_1
RegressionByEye,18,1693,61,line,p_0_2,b_0_1
RegressionByEye,18,1694,62,area,n_0_8,b_0_1
RegressionByEye,18,1695,63,line,n_0_4,b_0_05
RegressionByEye,18,1696,64,scatter,n_0_1,b_0_05
RegressionByEye,18,1697,65,scatter,n_0_1,b_0_1
RegressionByEye,18,1698,66,line,p_0_2,b_0_15
RegressionByEye,18,1699,67,area,p_0_4,b_0_05
RegressionByEye,18,1700,68,scatter,p_0_8,b_0_15
RegressionByEye,18,1701,69,line,n_0_4,b_0_1
RegressionByEye,18,1702,70,line,n_0_4,b_0_15
RegressionByEye,18,1703,71,area,n_0_4,b_0_1
RegressionByEye,18,1704,72,area,p_0_2,b_0_2
RegressionByEye,18,1705,73,area,p_0_1,b_0_15
RegressionByEye,18,1706,74,area,n_0_4,b_0_2
RegressionByEye,18,1707,75,line,p_0_8,b_0_1
RegressionByEye,18,1708,76,scatter,p_0_1,b_0_15
RegressionByEye,18,1709,77,scatter,p_0_1,b_0_2
RegressionByEye,18,1710,78,scatter,n_0_1,b_0_2
RegressionByEye,18,1711,79,scatter,n_0_2,b_0_05
RegressionByEye,18,1712,80,line,n_0_1,b_0_15
RegressionByEye,18,1713,81,line,p_0_4,b_0_05
RegressionByEye,18,1714,82,area,n_0_2,b_0_15
RegressionByEye,18,1715,83,line,n_0_2,b_0_05
RegressionByEye,18,1716,84,scatter,p_0_4,b_0_05
RegressionByEye,18,1717,85,scatter,n_0_1,b_0_15
RegressionByEye,18,1718,86,line,p_0_8,b_0_15
RegressionByEye,18,1719,87,scatter,p_0_4,b_0_1
RegressionByEye,18,1720,88,area,p_0_4,b_0_15
RegressionByEye,18,1721,89,area,p_0_8,b_0_05
RegressionByEye,18,1722,90,scatter,n_0_4,b_0_15
RegressionByEye,18,1723,91,area,p_0_4,b_0_2
RegressionByEye,18,1724,92,scatter,p_0_1,b_0_1
RegressionByEye,18,1725,93,area,p_0_1,b_0_05
RegressionByEye,18,1726,94,line,n_0_2,b_0_15
RegressionByEye,18,1727,95,line,p_0_2,b_0_2
RegressionByEye,18,1728,96,scatter,n_0_4,b_0_2
